"","site","elevation_ft","width_ft","Biology","Presence","Bio.Colors"
"2628","D",14.351094,2.966024,"Bare",1,"black"
"2629","D",13.91144,5.640039,"Bare",1,"black"
"2630","D",13.304455,8.415765,"Bare",1,"black"
"2631","D",12.917297,11.161962,"Bare",1,"black"
"2632","D",12.759809,13.931126,"Bare",1,"black"
"2633","D",11.97565,16.680604,"Bare",1,"black"
"2634","D",11.414599,19.459611,"Bare",1,"black"
"2635","D",11.050408,22.251742,"Barnacles",1,"bisque2"
"2636","D",10.279373,24.994658,"Bare",1,"black"
"2637","D",9.816752,27.770384,"Bare",1,"black"
"2638","D",9.44928,30.5133,"Bare",1,"black"
"2639","D",9.167114,33.315274,"Bare",1,"black"
"2640","D",8.602782,36.054909,"Bare",1,"black"
"2641","D",8.294368,38.850321,"Bare",1,"black"
"2642","D",8.113913,41.609642,"Bare",1,"black"
"2643","D",7.802218,44.319748,"Bare",1,"black"
"2644","D",7.438027,47.102036,"Barnacles",1,"bisque2"
"2645","D",7.149299,49.874481,"Barnacles",1,"bisque2"
"2646","D",6.936034,52.768323,"Barnacles",1,"bisque2"
"2647","D",6.66043,55.599826,"Barnacles",1,"bisque2"
"2648","D",6.388107,58.451015,"Barnacles",1,"bisque2"
"2649","D",6.132189,61.292361,"Barnacles",1,"bisque2"
"2650","D",6.007511,64.068087,"Barnacles",1,"bisque2"
"2651","D",5.797527,66.863499,"Barnacles",1,"bisque2"
"2652","D",5.393964,69.658911,"Barnacles",1,"bisque2"
"2653","D",5.21679,72.467447,"Barnacles",1,"bisque2"
"2654","D",4.859161,75.213644,"Barnacles",1,"bisque2"
"2655","D",4.642615,78.009056,"Barnacles",1,"bisque2"
"2656","D",4.409664,80.663385,"Barnacles",1,"bisque2"
"2657","D",4.052035,83.409582,"Barnacles",1,"bisque2"
"2658","D",3.67472,86.237804,"Barnacles",1,"bisque2"
"2659","D",3.422083,89.016811,"Barnacles",1,"bisque2"
"2660","D",3.212099,91.907372,"Barnacles",1,"bisque2"
"2661","D",2.883999,94.768404,"Barnacles",1,"bisque2"
"2662","D",2.660891,97.47851,"Barnacles",1,"bisque2"
"2663","D",2.332791,100.405162,"Barnacles",1,"bisque2"
"2664","D",2.172022,103.148078,"Barnacles",1,"bisque2"
"2665","D",1.853765,105.923804,"Barnacles",1,"bisque2"
"2666","D",1.80455,108.696249,"Barnacles",1,"bisque2"
"2667","D",1.414111,111.468694,"Barnacles",1,"bisque2"
"2668","D",1.200846,114.306759,"Red_Algae",1,"firebrick"
"2669","D",1.200846,114.306759,"Barnacles",1,"bisque2"
"2670","D",0.941647,117.157948,"Red_Algae",1,"firebrick"
"2671","D",0.941647,117.157948,"Barnacles",1,"bisque2"
"2672","D",0.643076000000002,119.95336,"Red_Algae",1,"firebrick"
"2673","D",0.643076000000002,119.95336,"Barnacles",1,"bisque2"
"2674","D",0.429811000000001,122.781582,"Red_Algae",1,"firebrick"
"2675","D",0.429811000000001,122.781582,"Barnacles",1,"bisque2"
"2676","D",0.26248,125.573713,"Red_Algae",1,"firebrick"
"2677","D",0.26248,125.573713,"Barnacles",1,"bisque2"
"2678","D",0.0459340000000008,128.365844,"Green_Algae",1,"seagreen"
"2679","D",0.0459340000000008,128.365844,"Red_Algae",1,"firebrick"
"2680","D",0.0459340000000008,128.365844,"Barnacles",1,"bisque2"
"2681","D",-0.167331000000001,131.151413,"Green_Algae",1,"seagreen"
"2682","D",-0.167331000000001,131.151413,"Red_Algae",1,"firebrick"
"2683","D",-0.167331000000001,131.151413,"Barnacles",1,"bisque2"
"2684","D",-0.351066999999998,134.107594,"Green_Algae",1,"seagreen"
"2685","D",-0.351066999999998,134.107594,"Red_Algae",1,"firebrick"
"2686","D",-0.351066999999998,134.107594,"Barnacles",1,"bisque2"
"2687","D",-0.669323999999999,136.978469,"Green_Algae",1,"seagreen"
"2688","D",-0.669323999999999,136.978469,"Red_Algae",1,"firebrick"
"2689","D",-0.669323999999999,136.978469,"Barnacles",1,"bisque2"
"2690","D",-0.885869999999999,139.695137,"Green_Algae",1,"seagreen"
"2691","D",-0.885869999999999,139.695137,"Red_Algae",1,"firebrick"
"2692","D",-0.885869999999999,139.695137,"Barnacles",1,"bisque2"
"2693","D",-1.161474,142.421648,"Green_Algae",1,"seagreen"
"2694","D",-1.161474,142.421648,"Red_Algae",1,"firebrick"
"2695","D",-1.161474,142.421648,"Barnacles",1,"bisque2"
"2696","D",-1.387863,145.338457,"Green_Algae",1,"seagreen"
"2697","D",-1.387863,145.338457,"Red_Algae",1,"firebrick"
"2698","D",-1.387863,145.338457,"Barnacles",1,"bisque2"
"2699","D",-1.650343,148.297919,"Green_Algae",1,"seagreen"
"2700","D",-1.650343,148.297919,"Red_Algae",1,"firebrick"
"2701","D",-1.650343,148.297919,"Barnacles",1,"bisque2"
"2702","M",2.92009,0,"Barnacles",1,"bisque2"
"2703","M",2.388568,2.677296,"Barnacles",1,"bisque2"
"2704","M",2.083435,5.489113,"Barnacles",1,"bisque2"
"2705","M",1.840641,8.258277,"Green_Algae",1,"seagreen"
"2706","M",1.433797,11.050408,"Brown_Algae",1,"chocolate4"
"2707","M",1.433797,11.050408,"Red_Algae",1,"firebrick"
"2708","M",1.174598,13.760514,"Brown_Algae",1,"chocolate4"
"2709","M",1.174598,13.760514,"Red_Algae",1,"firebrick"
"2710","M",0.961333,16.43781,"Brown_Algae",1,"chocolate4"
"2711","M",0.757911,19.282437,"Brown_Algae",1,"chocolate4"
"2712","M",0.577456,22.051601,"Brown_Algae",1,"chocolate4"
"2713","M",0.49215,24.925757,"Brown_Algae",1,"chocolate4"
"2714","M",0.462621,27.763822,"Brown_Algae",1,"chocolate4"
"2715","M",0.410125,30.559234,"Brown_Algae",1,"chocolate4"
"2716","M",0.410125,33.430109,"Brown_Algae",1,"chocolate4"
"2717","M",0.341224,36.284579,"Brown_Algae",1,"chocolate4"
"2718","M",0.255918,39.083272,"Brown_Algae",1,"chocolate4"
"2719","M",0.239513,41.927899,"Brown_Algae",1,"chocolate4"
"2720","M",0.190298,44.693782,"Brown_Algae",1,"chocolate4"
"2721","M",0.16405,47.558095,"Brown_Algae",1,"chocolate4"
"2722","M",0.0721820000000001,50.340383,"Brown_Algae",1,"chocolate4"
"2723","M",0.00656200000000001,53.211258,"Brown_Algae",1,"chocolate4"
"2724","M",-0.00984300000000001,56.046042,"Brown_Algae",1,"chocolate4"
"2725","M",-0.022967,58.907074,"Brown_Algae",1,"chocolate4"
"2726","M",0.049215,61.804197,"Brown_Algae",1,"chocolate4"
"2727","M",-0.026248,64.57008,"Brown_Algae",1,"chocolate4"
"2728","M",-0.0721820000000001,67.500013,"Brown_Algae",1,"chocolate4"
"2729","M",-0.104992,70.31183,"Brown_Algae",1,"chocolate4"
"2730","M",-0.173893,73.120366,"Brown_Algae",1,"chocolate4"
"2731","M",-0.177174,75.896092,"Brown_Algae",1,"chocolate4"
"2732","M",-0.236232,78.803058,"Brown_Algae",1,"chocolate4"
"2733","M",-0.239513,81.578784,"Brown_Algae",1,"chocolate4"
"2734","M",-0.278885,84.469345,"Brown_Algae",1,"chocolate4"
"2735","M",-0.206703,87.261476,"Brown_Algae",1,"chocolate4"
"2736","M",-0.213265,90.119227,"Brown_Algae",1,"chocolate4"
"2737","M",-0.213265,90.119227,"Barnacles",1,"bisque2"
"2738","M",-0.383877,92.894953,"Brown_Algae",1,"chocolate4"
"2739","M",-0.429811,95.687084,"Brown_Algae",1,"chocolate4"
"2740","M",-0.49215,98.475934,"Brown_Algae",1,"chocolate4"
"2741","M",-0.505274,101.261503,"Brown_Algae",1,"chocolate4"
"2742","M",-0.49215,104.056915,"Brown_Algae",1,"chocolate4"
"2743","M",-0.561051,106.858889,"Brown_Algae",1,"chocolate4"
"2744","M",-0.6562,109.61821,"Brown_Algae",1,"chocolate4"
"2745","M",-0.672605,112.577672,"Brown_Algae",1,"chocolate4"
"2746","M",-0.672605,115.484638,"Brown_Algae",1,"chocolate4"
"2747","M",-0.702134,118.24724,"Brown_Algae",1,"chocolate4"
"2748","M",-0.830093,121.075462,"Brown_Algae",1,"chocolate4"
"2749","M",-0.767754,123.808535,"Brown_Algae",1,"chocolate4"
"2750","M",-0.695572,126.571137,"Brown_Algae",1,"chocolate4"
"2751","M",-0.659481,129.455136,"Brown_Algae",1,"chocolate4"
"2752","M",-0.666043,132.283358,"Brown_Algae",1,"chocolate4"
"2753","M",-0.652919000000001,135.088613,"Brown_Algae",1,"chocolate4"
"2754","M",-0.711977,137.906992,"Brown_Algae",1,"chocolate4"
"2755","M",-0.695572,140.748338,"Brown_Algae",1,"chocolate4"
"2756","M",-0.639795,143.720924,"Brown_Algae",1,"chocolate4"
"2757","M",-0.6562,146.59508,"Brown_Algae",1,"chocolate4"
"2758","M",-0.610266,149.452831,"Brown_Algae",1,"chocolate4"
"2759","M",-0.485588,152.326987,"Brown_Algae",1,"chocolate4"
"2760","M",-0.223108,155.214267,"Brown_Algae",1,"chocolate4"
"2761","M",-0.183736,158.019522,"Brown_Algae",1,"chocolate4"
"2762","M",-0.183736,158.019522,"Barnacles",1,"bisque2"
"2763","M",-0.183736,158.019522,"Mussels",1,"purple"
"2764","M",-0.367472,160.906802,"Brown_Algae",1,"chocolate4"
"2765","M",-0.485588,163.846578,"Brown_Algae",1,"chocolate4"
"2766","M",-0.380596,166.687924,"Brown_Algae",1,"chocolate4"
"2767","M",-0.465902,169.407873,"Brown_Algae",1,"chocolate4"
"2768","M",-0.465902,172.249219,"Brown_Algae",1,"chocolate4"
"2769","M",-0.452778,175.057755,"Brown_Algae",1,"chocolate4"
"2770","M",-0.380596,177.948316,"Brown_Algae",1,"chocolate4"
"2771","M",-0.410125,180.871687,"Brown_Algae",1,"chocolate4"
"2772","M",-0.383877,183.729438,"Brown_Algae",1,"chocolate4"
"2773","M",-0.331381,186.62328,"Brown_Algae",1,"chocolate4"
"2774","M",-0.236232,189.431816,"Brown_Algae",1,"chocolate4"
"2775","M",-0.272323,192.355187,"Brown_Algae",1,"chocolate4"
"2776","M",-0.219827,195.242467,"Brown_Algae",1,"chocolate4"
"2777","M",-0.0590580000000001,198.129747,"Brown_Algae",1,"chocolate4"
"2778","M",-0.180455,201.023589,"Brown_Algae",1,"chocolate4"
"2779","M",-0.147645,203.786191,"Brown_Algae",1,"chocolate4"
"2780","M",-0.0656200000000001,206.548793,"Brown_Algae",1,"chocolate4"
"2781","M",-0.0524959999999997,209.432792,"Brown_Algae",1,"chocolate4"
"2782","M",-0.00984300000000001,212.192113,"Brown_Algae",1,"chocolate4"
"2783","M",-0.003281,215.023616,"Brown_Algae",1,"chocolate4"
"2784","M",0.0787440000000001,217.914177,"Brown_Algae",1,"chocolate4"
"2785","M",0.104992,220.785052,"Brown_Algae",1,"chocolate4"
"2786","M",0.314976,223.724828,"Green_Algae",1,"seagreen"
"2787","M",0.314976,223.724828,"Brown_Algae",1,"chocolate4"
"2788","M",0.419968,226.635075,"Green_Algae",1,"seagreen"
"2789","M",0.419968,226.635075,"Brown_Algae",1,"chocolate4"
"2790","M",0.419968,226.635075,"Barnacles",1,"bisque2"
"2791","M",0.419968,226.635075,"Mussels",1,"purple"
"2792","M",0.173893,229.486264,"Green_Algae",1,"seagreen"
"2793","M",0.173893,229.486264,"Brown_Algae",1,"chocolate4"
"2794","M",0.134521,232.304643,"Green_Algae",1,"seagreen"
"2795","M",0.134521,232.304643,"Brown_Algae",1,"chocolate4"
"2796","M",0.134521,235.096774,"Green_Algae",1,"seagreen"
"2797","M",0.134521,235.096774,"Brown_Algae",1,"chocolate4"
"2798","M",0.219827,237.924996,"Green_Algae",1,"seagreen"
"2799","M",0.219827,237.924996,"Brown_Algae",1,"chocolate4"
"2800","M",0.200141,240.733532,"Green_Algae",1,"seagreen"
"2801","M",0.200141,240.733532,"Brown_Algae",1,"chocolate4"
"2802","M",0.216546,243.525663,"Green_Algae",1,"seagreen"
"2803","M",0.216546,243.525663,"Brown_Algae",1,"chocolate4"
"2804","M",0.180455,246.399819,"Green_Algae",1,"seagreen"
"2805","M",0.180455,246.399819,"Brown_Algae",1,"chocolate4"
"2806","M",0.180455,249.372405,"Green_Algae",1,"seagreen"
"2807","M",0.180455,249.372405,"Brown_Algae",1,"chocolate4"
"2808","M",0.19686,252.197346,"Green_Algae",1,"seagreen"
"2809","M",0.19686,252.197346,"Brown_Algae",1,"chocolate4"
"2810","M",0.249356,255.071502,"Green_Algae",1,"seagreen"
"2811","M",0.249356,255.071502,"Brown_Algae",1,"chocolate4"
"2812","M",0.298571,257.998154,"Green_Algae",1,"seagreen"
"2813","M",0.298571,257.998154,"Brown_Algae",1,"chocolate4"
"2814","M",0.324819,260.855905,"Green_Algae",1,"seagreen"
"2815","M",0.324819,260.855905,"Brown_Algae",1,"chocolate4"
"2816","M",0.397001,263.648036,"Green_Algae",1,"seagreen"
"2817","M",0.397001,263.648036,"Brown_Algae",1,"chocolate4"
"2818","M",0.367472,266.407357,"Green_Algae",1,"seagreen"
"2819","M",0.367472,266.407357,"Brown_Algae",1,"chocolate4"
"2820","M",0.403563,269.232298,"Green_Algae",1,"seagreen"
"2821","M",0.403563,269.232298,"Brown_Algae",1,"chocolate4"
"2822","M",0.416687,272.040834,"Green_Algae",1,"seagreen"
"2823","M",0.416687,272.040834,"Brown_Algae",1,"chocolate4"
"2824","M",0.423249,274.91499,"Green_Algae",1,"seagreen"
"2825","M",0.423249,274.91499,"Brown_Algae",1,"chocolate4"
"2826","M",0.528241,277.772741,"Green_Algae",1,"seagreen"
"2827","M",0.528241,277.772741,"Brown_Algae",1,"chocolate4"
"2828","M",0.541365,280.607525,"Green_Algae",1,"seagreen"
"2829","M",0.541365,280.607525,"Brown_Algae",1,"chocolate4"
"2830","M",0.603704,283.455433,"Green_Algae",1,"seagreen"
"2831","M",0.603704,283.455433,"Brown_Algae",1,"chocolate4"
"2832","M",0.649638,286.391928,"Brown_Algae",1,"chocolate4"
"2833","M",0.662762,289.348109,"Brown_Algae",1,"chocolate4"
"2834","M",0.797283,292.209141,"Green_Algae",1,"seagreen"
"2835","M",0.797283,292.209141,"Brown_Algae",1,"chocolate4"
"2836","M",1.010548,295.116107,"Green_Algae",1,"seagreen"
"2837","M",1.010548,295.116107,"Brown_Algae",1,"chocolate4"
"2838","M",0.95149,297.957453,"Green_Algae",1,"seagreen"
"2839","M",0.95149,297.957453,"Brown_Algae",1,"chocolate4"
"2840","M",0.95149,297.957453,"Barnacles",1,"bisque2"
"2841","M",0.95149,297.957453,"Mussels",1,"purple"
"2842","M",0.889151,300.782394,"Green_Algae",1,"seagreen"
"2843","M",0.889151,300.782394,"Brown_Algae",1,"chocolate4"
"2844","M",0.810407,303.633583,"Green_Algae",1,"seagreen"
"2845","M",0.810407,303.633583,"Brown_Algae",1,"chocolate4"
"2846","M",0.859622,306.396185,"Green_Algae",1,"seagreen"
"2847","M",0.859622,306.396185,"Brown_Algae",1,"chocolate4"
"2848","M",0.866184,309.217845,"Green_Algae",1,"seagreen"
"2849","M",0.866184,309.217845,"Brown_Algae",1,"chocolate4"
"2850","M",0.925242,312.078877,"Green_Algae",1,"seagreen"
"2851","M",0.925242,312.078877,"Brown_Algae",1,"chocolate4"
"2852","M",0.944928,315.012091,"Green_Algae",1,"seagreen"
"2853","M",0.944928,315.012091,"Brown_Algae",1,"chocolate4"
"2854","M",0.994143,317.902652,"Green_Algae",1,"seagreen"
"2855","M",0.994143,317.902652,"Brown_Algae",1,"chocolate4"
"2856","M",1.007267,320.868676,"Green_Algae",1,"seagreen"
"2857","M",1.007267,320.868676,"Brown_Algae",1,"chocolate4"
"2858","M",1.076168,323.73627,"Green_Algae",1,"seagreen"
"2859","M",1.076168,323.73627,"Brown_Algae",1,"chocolate4"
"2860","M",1.135226,326.443095,"Green_Algae",1,"seagreen"
"2861","M",1.135226,326.443095,"Brown_Algae",1,"chocolate4"
"2862","M",1.184441,329.386152,"Green_Algae",1,"seagreen"
"2863","M",1.184441,329.386152,"Brown_Algae",1,"chocolate4"
"2864","M",1.243499,332.243903,"Green_Algae",1,"seagreen"
"2865","M",1.243499,332.243903,"Brown_Algae",1,"chocolate4"
"2866","M",1.27959,335.013067,"Green_Algae",1,"seagreen"
"2867","M",1.27959,335.013067,"Brown_Algae",1,"chocolate4"
"2868","M",1.3124,337.943,"Green_Algae",1,"seagreen"
"2869","M",1.3124,337.943,"Brown_Algae",1,"chocolate4"
"2870","M",1.407549,340.744974,"Green_Algae",1,"seagreen"
"2871","M",1.407549,340.744974,"Brown_Algae",1,"chocolate4"
"2872","M",1.47645,343.671626,"Green_Algae",1,"seagreen"
"2873","M",1.47645,343.671626,"Brown_Algae",1,"chocolate4"
"2874","M",1.505979,346.53922,"Green_Algae",1,"seagreen"
"2875","M",1.505979,346.53922,"Brown_Algae",1,"chocolate4"
"2876","M",1.532227,349.423219,"Green_Algae",1,"seagreen"
"2877","M",1.532227,349.423219,"Brown_Algae",1,"chocolate4"
"2878","M",1.601128,352.264565,"Green_Algae",1,"seagreen"
"2879","M",1.601128,352.264565,"Brown_Algae",1,"chocolate4"
"2880","M",1.627376,355.073101,"Green_Algae",1,"seagreen"
"2881","M",1.627376,355.073101,"Brown_Algae",1,"chocolate4"
"2882","M",1.624095,358.065373,"Green_Algae",1,"seagreen"
"2883","M",1.624095,358.065373,"Brown_Algae",1,"chocolate4"
"2884","M",1.594566,360.998587,"Green_Algae",1,"seagreen"
"2885","M",1.594566,360.998587,"Brown_Algae",1,"chocolate4"
"2886","M",1.548632,363.889148,"Green_Algae",1,"seagreen"
"2887","M",1.548632,363.889148,"Brown_Algae",1,"chocolate4"
"2888","M",1.551913,366.819081,"Green_Algae",1,"seagreen"
"2889","M",1.551913,366.819081,"Brown_Algae",1,"chocolate4"
"2890","M",1.633938,369.660427,"Brown_Algae",1,"chocolate4"
"2891","M",1.715963,372.541145,"Brown_Algae",1,"chocolate4"
"2892","M",1.752054,375.431706,"Brown_Algae",1,"chocolate4"
"2893","M",1.83736,378.374763,"Brown_Algae",1,"chocolate4"
"2894","M",1.883294,381.225952,"Brown_Algae",1,"chocolate4"
"2895","M",1.945633,384.057455,"Brown_Algae",1,"chocolate4"
"2896","M",1.932509,386.859429,"Brown_Algae",1,"chocolate4"
"2897","M",1.978443,389.818891,"Brown_Algae",1,"chocolate4"
"2898","M",1.955476,392.693047,"Brown_Algae",1,"chocolate4"
"2899","M",2.027658,395.652509,"Brown_Algae",1,"chocolate4"
"2900","M",2.021096,398.480731,"Brown_Algae",1,"chocolate4"
"2901","Z",19.341495,0,"Bare",1,"black"
"2902","Z",18.836221,2.742916,"Bare",1,"black"
"2903","Z",18.376881,5.459584,"Bare",1,"black"
"2904","Z",17.943789,8.189376,"Bare",1,"black"
"2905","Z",17.405705,10.817457,"Barnacles",1,"bisque2"
"2906","Z",16.779034,13.514439,"Barnacles",1,"bisque2"
"2907","Z",16.283603,16.280322,"Barnacles",1,"bisque2"
"2908","Z",15.755362,18.944494,"Barnacles",1,"bisque2"
"2909","Z",15.259931,21.648038,"Barnacles",1,"bisque2"
"2910","Z",14.839963,24.407359,"Red_Algae",1,"firebrick"
"2911","Z",14.839963,24.407359,"Barnacles",1,"bisque2"
"2912","Z",14.511863,27.143713,"Red_Algae",1,"firebrick"
"2913","Z",14.511863,27.143713,"Barnacles",1,"bisque2"
"2914","Z",14.511863,27.143713,"Anemone",1,"orange"
"2915","Z",14.134548,29.985059,"Barnacles",1,"bisque2"
"2916","Z",14.134548,29.985059,"Anemone",1,"orange"
"2917","Z",13.81301,32.767347,"Red_Algae",1,"firebrick"
"2918","Z",13.81301,32.767347,"Barnacles",1,"bisque2"
"2919","Z",13.81301,32.767347,"Anemone",1,"orange"
"2920","Z",13.507877,35.536511,"Barnacles",1,"bisque2"
"2921","Z",13.507877,35.536511,"Anemone",1,"orange"
"2922","Z",13.183058,38.28927,"Green_Algae",1,"seagreen"
"2923","Z",13.183058,38.28927,"Barnacles",1,"bisque2"
"2924","Z",13.183058,38.28927,"Anemone",1,"orange"
"2925","Z",12.891049,40.887822,"Barnacles",1,"bisque2"
"2926","Z",12.891049,40.887822,"Anemone",1,"orange"
"2927","Z",12.592478,43.656986,"Barnacles",1,"bisque2"
"2928","Z",12.592478,43.656986,"Anemone",1,"orange"
"2929","Z",12.284064,46.42615,"Green_Algae",1,"seagreen"
"2930","Z",12.284064,46.42615,"Barnacles",1,"bisque2"
"2931","Z",12.284064,46.42615,"Anemone",1,"orange"
"2932","Z",11.985493,49.218281,"Green_Algae",1,"seagreen"
"2933","Z",11.38507,54.802543,"Green_Algae",1,"seagreen"
"2934","Z",11.060251,57.538897,"Green_Algae",1,"seagreen"
"2935","Z",10.751837,60.439301,"Green_Algae",1,"seagreen"
"2936","Z",10.436861,63.136283,"Green_Algae",1,"seagreen"
"2937","Z",10.436861,63.136283,"Barnacles",1,"bisque2"
"2938","Z",10.112042,65.889042,"Green_Algae",1,"seagreen"
"2939","Z",10.112042,65.889042,"Red_Algae",1,"firebrick"
"2940","Z",10.112042,65.889042,"Barnacles",1,"bisque2"
"2941","Z",9.790504,68.582743,"Green_Algae",1,"seagreen"
"2942","Z",9.790504,68.582743,"Red_Algae",1,"firebrick"
"2943","Z",9.790504,68.582743,"Barnacles",1,"bisque2"
"2944","Z",9.462404,71.305973,"Green_Algae",1,"seagreen"
"2945","Z",9.12118,74.048889,"Green_Algae",1,"seagreen"
"2946","Z",9.12118,74.048889,"Anemone",1,"orange"
"2947","Z",8.756989,76.752433,"Green_Algae",1,"seagreen"
"2948","Z",8.756989,76.752433,"Red_Algae",1,"firebrick"
"2949","Z",8.756989,76.752433,"Anemone",1,"orange"
"2950","Z",8.442013,79.547845,"Green_Algae",1,"seagreen"
"2951","Z",8.442013,79.547845,"Red_Algae",1,"firebrick"
"2952","Z",8.442013,79.547845,"Anemone",1,"orange"
"2953","Z",8.012202,82.343257,"Green_Algae",1,"seagreen"
"2954","Z",8.012202,82.343257,"Red_Algae",1,"firebrick"
"2955","Z",8.012202,82.343257,"Anemone",1,"orange"
"2956","Z",7.621763,85.194446,"Green_Algae",1,"seagreen"
"2957","Z",7.621763,85.194446,"Red_Algae",1,"firebrick"
"2958","Z",7.621763,85.194446,"Anemone",1,"orange"
"2959","Z",7.260853,87.9308,"Green_Algae",1,"seagreen"
"2960","Z",7.260853,87.9308,"Red_Algae",1,"firebrick"
"2961","Z",7.260853,87.9308,"Anemone",1,"orange"
"2962","Z",6.919629,90.624501,"Green_Algae",1,"seagreen"
"2963","Z",6.919629,90.624501,"Red_Algae",1,"firebrick"
"2964","Z",6.919629,90.624501,"Anemone",1,"orange"
"2965","Z",6.59481,93.360855,"Green_Algae",1,"seagreen"
"2966","Z",6.59481,93.360855,"Red_Algae",1,"firebrick"
"2967","Z",6.59481,93.360855,"Tube_Worms",1,"gold"
"2968","Z",6.59481,93.360855,"Anemone",1,"orange"
"2969","Z",6.292958,96.087366,"Green_Algae",1,"seagreen"
"2970","Z",6.292958,96.087366,"Red_Algae",1,"firebrick"
"2971","Z",6.292958,96.087366,"Tube_Worms",1,"gold"
"2972","Z",5.928767,98.892621,"Green_Algae",1,"seagreen"
"2973","Z",5.928767,98.892621,"Red_Algae",1,"firebrick"
"2974","Z",5.928767,98.892621,"Tube_Worms",1,"gold"
"2975","Z",5.646601,101.661785,"Green_Algae",1,"seagreen"
"2976","Z",5.646601,101.661785,"Red_Algae",1,"firebrick"
"2977","Z",5.646601,101.661785,"Tube_Worms",1,"gold"
"2978","Z",5.28241,104.522817,"Green_Algae",1,"seagreen"
"2979","Z",5.28241,104.522817,"Red_Algae",1,"firebrick"
"2980","Z",5.28241,104.522817,"Tube_Worms",1,"gold"
"2981","Z",5.28241,104.522817,"Anemone",1,"orange"
"2982","Z",4.973996,107.318229,"Green_Algae",1,"seagreen"
"2983","Z",4.973996,107.318229,"Red_Algae",1,"firebrick"
"2984","Z",4.973996,107.318229,"Tube_Worms",1,"gold"
"2985","Z",4.645896,109.995525,"Green_Algae",1,"seagreen"
"2986","Z",4.645896,109.995525,"Red_Algae",1,"firebrick"
"2987","Z",4.645896,109.995525,"Tube_Worms",1,"gold"
"2988","Z",4.344044,112.754846,"Green_Algae",1,"seagreen"
"2989","Z",4.344044,112.754846,"Red_Algae",1,"firebrick"
"2990","Z",4.344044,112.754846,"Tube_Worms",1,"gold"
"2991","Z",3.986415,115.461671,"Green_Algae",1,"seagreen"
"2992","Z",3.986415,115.461671,"Red_Algae",1,"firebrick"
"2993","Z",3.986415,115.461671,"Tube_Worms",1,"gold"
"2994","Z",3.658315,118.198025,"Green_Algae",1,"seagreen"
"2995","Z",3.658315,118.198025,"Red_Algae",1,"firebrick"
"2996","Z",3.658315,118.198025,"Tube_Worms",1,"gold"
"2997","Z",3.300686,121.016404,"Green_Algae",1,"seagreen"
"2998","Z",3.300686,121.016404,"Red_Algae",1,"firebrick"
"2999","Z",3.300686,121.016404,"Tube_Worms",1,"gold"
"3000","Z",2.98571,123.775725,"Green_Algae",1,"seagreen"
"3001","Z",2.98571,123.775725,"Red_Algae",1,"firebrick"
"3002","Z",2.98571,123.775725,"Tube_Worms",1,"gold"
"3003","Z",2.664172,126.492393,"Green_Algae",1,"seagreen"
"3004","Z",2.664172,126.492393,"Red_Algae",1,"firebrick"
"3005","Z",2.664172,126.492393,"Tube_Worms",1,"gold"
"3006","Z",2.326229,129.294367,"Green_Algae",1,"seagreen"
"3007","Z",2.326229,129.294367,"Red_Algae",1,"firebrick"
"3008","Z",2.326229,129.294367,"Tube_Worms",1,"gold"
"3009","Z",2.007972,132.070093,"Green_Algae",1,"seagreen"
"3010","Z",2.007972,132.070093,"Red_Algae",1,"firebrick"
"3011","Z",2.007972,132.070093,"Tube_Worms",1,"gold"
"3012","Z",1.679872,134.829414,"Green_Algae",1,"seagreen"
"3013","Z",1.679872,134.829414,"Red_Algae",1,"firebrick"
"3014","Z",1.305838,137.529677,"Green_Algae",1,"seagreen"
"3015","Z",1.305838,137.529677,"Red_Algae",1,"firebrick"
"3016","Z",0.948208999999996,140.331651,"Green_Algae",1,"seagreen"
"3017","Z",0.948208999999996,140.331651,"Red_Algae",1,"firebrick"
"3018","Z",0.515117,143.094253,"Green_Algae",1,"seagreen"
"3019","Z",0.515117,143.094253,"Red_Algae",1,"firebrick"
"3020","Z",0.206702999999996,145.863417,"Green_Algae",1,"seagreen"
"3021","Z",0.206702999999996,145.863417,"Red_Algae",1,"firebrick"
"3022","Z",-0.200141000000003,148.606333,"Green_Algae",1,"seagreen"
"3023","Z",-0.200141000000003,148.606333,"Red_Algae",1,"firebrick"
"3024","Z",-0.426530000000003,151.349249,"Green_Algae",1,"seagreen"
"3025","Z",-0.426530000000003,151.349249,"Red_Algae",1,"firebrick"
"3026","N",14.741533,0,"Green_Algae",1,"seagreen"
"3027","N",14.741533,0,"Brown_Algae",1,"chocolate4"
"3028","N",14.495458,2.883999,"Green_Algae",1,"seagreen"
"3029","N",14.495458,2.883999,"Brown_Algae",1,"chocolate4"
"3030","N",14.167358,5.692535,"Green_Algae",1,"seagreen"
"3031","N",14.167358,5.692535,"Brown_Algae",1,"chocolate4"
"3032","N",13.839258,8.609344,"Green_Algae",1,"seagreen"
"3033","N",13.839258,8.609344,"Brown_Algae",1,"chocolate4"
"3034","N",13.478348,11.470376,"Green_Algae",1,"seagreen"
"3035","N",13.478348,11.470376,"Brown_Algae",1,"chocolate4"
"3036","N",13.081347,14.341251,"Green_Algae",1,"seagreen"
"3037","N",13.081347,14.341251,"Brown_Algae",1,"chocolate4"
"3038","N",12.717156,17.143225,"Green_Algae",1,"seagreen"
"3039","N",12.717156,17.143225,"Brown_Algae",1,"chocolate4"
"3040","N",12.326717,19.909108,"Green_Algae",1,"seagreen"
